ADDRESS,AMOUNT
0x2F36D3F5025E347f9a792013c507169Ef5Bbe081,66700000000000000000
0x6876F2C8eF49d75EA3a77dE1cE9Edc968756Ad8b,66700000000000000000
0x0E69832c57a1fDE0A39Ad4d70559C92767b0Beb7,66700000000000000000
0xD3796f07c315012132CbA418b2d504A3b188D171,66700000000000000000
0xbdfb99E584d1298741270c69020F63Fb32d241ae,66700000000000000000
0x323811371a0D6975aA7904E9eE8CE75199a56C6c,66700000000000000000
0x1a48152906C6C945e442C660b5F2A9c0d9f5dcEF,66700000000000000000
0xcF2EAB8b6f6cF7048413C8b9c04b64d01528cFe5,66700000000000000000
0x5462Be7B63e932c8c28e619c1704d94b7c18bBF5,66700000000000000000
0xC01176684C087ffA65890fA157020fF4A1b35361,66700000000000000000
0x952C05084fdE2abb3335c7A3d62B5Df24D15C9a6,66700000000000000000
0x495b90ed023976fBbc9448B52BA1274AdFc0550A,66700000000000000000
0xEfe8ba2ba4777E404c6adCE5c8080b0cccd24d28,66700000000000000000
0xD15B660B057DCd0603c3558f4297dD687Cf13C76,66700000000000000000
0x48B2C073eaa59Ef544b0E59f9D0206F2Ae78ABc9,66700000000000000000
0xB8FF0bb3A0aec7eFa6224E599867109174294c8e,66700000000000000000
0xC404c7369294d8c39e18E4698f0efd323073F1dd,66700000000000000000
0x329E27a1F21bB34D71EDFe8E68dFBF190B8D85e0,66700000000000000000
0x514a082c4b28fAB0a5cB693bD0f9e44DCECb4907,66700000000000000000
0xdaA7e5E7E922c5948d84341c074DFCdCC83d652C,66700000000000000000
0x0EeFeAf0BEB4A0452ad3B51Be44C5875E4E75304,66700000000000000000
0xb7a0D357caD9FbdAEff68aA62e0762ef50d90395,66700000000000000000
0x9823886C20d9BF5BFd0BE3A416aaA8451049aa8a,133400000000000000000
0x562f9875c21859Bf453e5fe941a37C5D8B439beD,66700000000000000000
0x8CFe019762108D61bd95399E460245Ab6eAA5017,66700000000000000000
0x9275BD47CcfB70D44ADa5Ce846aD0864759B02a0,66700000000000000000
0x429ED8E9283dDA11EDdC200C0aC24d35143a9205,66700000000000000000
0xA98773F2eead378670e306E9741832d353557d0B,66700000000000000000
0xA7Aaa6327c287d3BC4C5Ac53b6aE1584bb1124c0,66700000000000000000
0x7611B8627a3DA2c60C2908Af8B5dD08D2F4D7bA0,66700000000000000000
0x98610C7B4fcfd592B34Bafe02d25587e2fAa9D01,66700000000000000000
0x9E0217c7c444efe27959357461868d0bc7573e2D,66700000000000000000
0xC0b07b26Bab95d330B3A9A5aF8b3bC77ABE34B30,66700000000000000000
0x8d9410a8ed7038C515C647E5828530e57127f9AD,66700000000000000000
0xD3b49467E2De1a2b4387fCcD5c210b23DC7Ba97A,66700000000000000000
0x1B3D4621e46ae55A28A16e410a2Ab6B96C1c2D5B,66700000000000000000
0x845527d68229eA9B8dc7846095905d724AAd47f0,66700000000000000000
0x170F795e76d49659C17f3f97AF5a83B877528192,66700000000000000000
0x850a352d03492Eeee9490cf305B5835d5D23EBeb,66700000000000000000
0x0913FfFbC33D8BFf0dd5aC994F874f03ccb2532a,66700000000000000000
0x892C685906df70362F4BBAe07dE9F398B63f1feE,66700000000000000000
0xd06AAFd7430BF6c09199FA2c8ba0689EF4E2590C,66700000000000000000
0xfC5aF56a970AA44238f7732C09aad482D5cd9Cbf,66700000000000000000
0x7a27Bf3f51A6B8f04796307F7C8b3469a712F0d8,66700000000000000000
0x7f01a4DFd2433a1d7a73834db6F557F2422A488b,66700000000000000000
0xEE40161827a5b84EA3a05E6376ED43a667f39166,66700000000000000000
0x6cFf84CDb21cD39491dD1De731acA74d15Ea82bC,66700000000000000000
0x1D0f56a6DB6268B889FFB0171A6ae42cA33cfA96,66700000000000000000
0x9059D2a875faAF61B42cB7C4F5A916dc37b5eba6,66700000000000000000
0x17903d72d7c2f6Ce0a4221773C8F60f31F996529,66700000000000000000
0x1FA79DF6F437163A36C61C1e32857da570336373,66700000000000000000
0xc081EF54E289D76608b276CB488C26f2db4AC016,66700000000000000000
0x437294eb9b719220AA17Cd757c254F73c6325B30,66700000000000000000
0x8eD74c1FC8558cD4BfAC069DA5Fc36CbE6C3e43B,66700000000000000000
0x33B7B0EA981e9242e399D104093F4d55CC694872,66700000000000000000
0xB4E66A835F6800F619Ca97e6c0c43f745821e424,66700000000000000000
0x8f8e538FA3cFE1B5270A20BE9526F05df2925744,66700000000000000000
0x972b5236Fdc8f1751879Ef5E84838c63afB742Fa,66700000000000000000
0x1A316588d98f36cF4076dED9C67A1CCb007907f3,66700000000000000000
0xDD474B80D5EC7F0CF986eD7FBEe2a7b4Cdc73153,66700000000000000000
0xbcC26bDf78B5e841A501239acF0f5958C8a16280,66700000000000000000
0xA92Ac88d17bA8218B6287746b5DAC37ECf102004,66700000000000000000
0x02Ac840184731de3e5C0aEfd05Aecae07C2E4Ff2,66700000000000000000
0x951b06bD4303A971c89EFb836a417f4b03d923F8,66700000000000000000
0xc53eeb156C913710C7b772af9AaC73Fd02576Bd4,66700000000000000000
0xdFaD0B726a498c5E21Fa7a97bC508E4e3b8ccd76,66700000000000000000
0x0bfa5203EaD429f38FB1F7b8cb6497733aFFAe34,66700000000000000000
0x291EDd6a01FeBEeC9D8BD18e222Cf8D9617253b0,66700000000000000000
0xe481EeCAD6Ddd2b2DD826567e6A51b95732b42f0,66700000000000000000
0xD5eEEd53c5Ec8dA41325bE25BA4f496a125a72FC,66700000000000000000
0x3B0F627E5051c40Cf2787C9cd954E40a3d44E753,66700000000000000000
0x7eB1EE9665C7A3B778E4964bC9fBdDC52d3d643d,66700000000000000000
0x5333fD935C370768C77c609f2D76f2b0688e767F,66700000000000000000
0xA0c8D0c84F6D46f4EAea8E332AD8BDa8E0686c0A,66700000000000000000
0xCA0422Af1d3a1188AF6c8ad0FD84126E92A597f8,66700000000000000000
0x2674Bde4667C61341d60c30c13b7A72e274d8131,66700000000000000000
0x7dC3db8a8AfbB83550F5177eA1CB0F2B9856a611,66700000000000000000
0x9116D36Fa534Ac8054D2F9b28a5d49660700c212,66700000000000000000
0xDd8Fd43610F74CD338bF4809dd1eF5D07E30c7EE,66700000000000000000
0xFc3c008e53a649De8E3553da18193945c3D77Ab0,66700000000000000000
0xdE7eF80A30bA41De84dF18E157a8EDd9118a3B56,66700000000000000000
0xA4852116AdD9B3affb37c540Fff3502a2910c299,66700000000000000000
0x575929086403C6c06A48F9a19fA2a0872E72b8D6,66700000000000000000
0xC986D860bEd4dFc2BCA17dA0297Ac6B4a1C699Bb,66700000000000000000
0x56ab4ef26f70E7A0044B5c0839797984bfEe9154,66700000000000000000
0x58cE8f1a5b7B056e09056a6f461e35c809AB4e40,66700000000000000000
0x8541Dd0C9515861F3B37787d490F8B3E139bb803,66700000000000000000
0xe55ac2f5C2b4cc97fA3e19Ae7B7955698e9F77cf,66700000000000000000
0x06Db82Df4d42E7708df53ecdcF6e509e14A35043,66700000000000000000
0x4168fc4249F2d91F46d6FD99104c10d2505813CB,66700000000000000000
0xf90A541fB3F6D038559cDB5F7EA4f24A574Cf33f,66700000000000000000
0xbBEB4A1078A534fDB60e21d0Ab5dc11531e7DaA0,66700000000000000000
0xA3d87D610e6E00c5A4221ead8024f8877285CC7d,66700000000000000000
0xF3fDde958372522cdbB0a9f1Ec780B4d0e509E70,66700000000000000000
0x4B0E4d0F47FfE2cFb547c2659E1caC6daeB1dC9C,66700000000000000000
0x2B6d6E9157174263c950970b8F898c2e719f860b,66700000000000000000
0xC251d5557518669B48dEc09E2d9a7adF9ea4c0Ae,66700000000000000000
0x36Aa0fB1bE83113b8D4a3b6E0560B0d9EAa02bC5,66700000000000000000
0xFa6817A73357ad86F02f882BCA19849E0e685FAa,66700000000000000000
0x1006d14112EdEB7681b5701F4F3984D6e1db62a0,66700000000000000000
0x7a6Ac4F7aE87Cb34C9A43CF4595317c7F52c50ec,66700000000000000000
0x589a949534cF8Bb67A1f6ba4e47F639732BA214b,66700000000000000000
0xF831529C8C9eB883a80D3Ca4B1294a6979FC28D3,66700000000000000000
0xDABdCD5Fa833886dbde3f508dc210e86085C80aD,66700000000000000000
0x6E59E384b461925915788689A96fEDD4301Fe008,66700000000000000000
0x88d8a2cfbfD4549c2eBB6B95F940381093302213,66700000000000000000
0x8dC607451f7477dDdaa6f64924BD6cc9694F88fB,66700000000000000000
0x0CE38f74A8e12e6b2a413C7b7BA1Bd3741d8461a,66700000000000000000
0xa51879bfd8BfFE05e561D226dA78759C8C278856,66700000000000000000
0xdB3872395cC6d82F9977B780ebB7C405FBa5cB5B,66700000000000000000
0xeeB727fd8C2fb8981Fad6722bb5E1f7C5ebC6963,66700000000000000000
0x6094Bcf2658d077DcF79d9B463aaCEcdf61eBde6,66700000000000000000
0x6b040AC1fB889273653e2BA9a4ba6D3443707391,66700000000000000000
0x02FE93cEe3fBB51c65e3c69D5Ff32ACc49EE7Aaf,66700000000000000000
0xa89b7Df5086AF472Abe66Ac78CbBFA9e6eD53bfa,66700000000000000000
0xBbD1c5ceE1504E6F55BCC95B167138Bfd60E4c34,66700000000000000000
0xe97D53d568A89E8aCcAF47337DB87dB9c56286C2,66700000000000000000
0x13624C7D171A2F20FAD4b191a71AE99C9B67E340,66700000000000000000
0x9BdC85b462Ebd97d952c3D77b602eEecd2E454e5,66700000000000000000
0xFBBa17231499Cae780deC22273f590fF1D2b9ac4,66700000000000000000
0x6ae59Ab20E56e8f6A659495052B1Afaf256d39e5,66700000000000000000
0xaf7D06f62639D039915d491788551eC3b99002fE,66700000000000000000
0xFE8f1dC1FC1713b094b6c2Ebd6534548A79424eb,66700000000000000000
0x21116A2024100515722dC056a8D045816a169963,66700000000000000000
0xD8A7E30Dd3422cE8898AA7f1d5D9Fe853299d29B,66700000000000000000
0x7E47d37A3f7Dba7F556c012cddc6E88365E1327e,66700000000000000000
0xae8cC43F96CEE1FC59dFAFDc531302483e4241df,66700000000000000000
0x326a83B2c0a6B519ED9943F421491aBF5F7538FF,66700000000000000000
0xAB8AA195ee89D45A88Ef4334d4d99F0e6bc8A913,66700000000000000000
0x9902C3A98Df4b240ad5496cC26F89bAb8058f4aE,66700000000000000000
0xFCA6303862fa5D9659FA7770fe45ed7206313e5F,66700000000000000000
0xb3857e7defBEADfe0Dc77aCC673bf0c5096a1Cff,66700000000000000000
0x48Ff1E19E1a9943855dc5249656B1F9cba7793F9,66700000000000000000
0xd1cA1eA0E8e9FcE49346C26724d73288B0aaF8Df,66700000000000000000
0x12375f7658Ec0A3C94f272692a843956689AfA6e,66700000000000000000
0x5670d39AFa435ced61E18D9C55540b3416FB15A9,66700000000000000000
0xdBEB87993823Ec04964EF00d491F49843891D3CF,66700000000000000000
0x9bC8fF1664F063c67AC50E6a64f33B3C032445d4,66700000000000000000
0xC63233A13832A74E5eA585979b38Af4f42CD7620,66700000000000000000
0xf989dAE569c32AFC2859CDA41100c6cD633F7F58,66700000000000000000
0x329c046D956c6Ab20E520a3FEB5c195c98dE7037,66700000000000000000
0x364AD5844e5cc46cFcc7b5b473b5C635997CA544,66700000000000000000
0xEeA33F9ba9BF6002Dcd7D5995578D2e9023d0c9F,66700000000000000000
0x3067c0e9C13508e1C42921AAb1924Bcc8b9aa6ef,66700000000000000000
0x3D580651C1F16167eB06E4eFd85E08A422dd3E03,66700000000000000000
0xF7c79d5F3b77193AAfc74a5B0FF3f1dB18AE47b1,66700000000000000000
0x20326EB316Afd6FAf15b07793adf6F1f5e46571B,66700000000000000000
0x5aE9613913502170e8044398071622c941c30DA8,66700000000000000000
0xBEB99bbC15DF202f67aB19eC194413165a80c33f,66700000000000000000
0x679154AB89AFcFba7dd753e69017F13050845cdc,66700000000000000000
0x62bC2EABd8e92F85A2521A861c3810b3dd8b0E5D,66700000000000000000
0x7E60c31EF24a2c2C26A16D7188AAE938f8B05712,66700000000000000000
0x79ca5bCA7E09b59E64293F7219C0C3332639EbeA,66700000000000000000
0xbf90cFf0Ce866cA00e347e3E272d1Ae559ad81fa,66700000000000000000
0xa5A43deE9eE1BBc56a51d2c6C9A5Ba3e1998f894,66700000000000000000
0xc255EcCf23a38A9e5fA5d02b165c19FE43bB22f9,66700000000000000000
0x737295EB79806ff69Ae5DD67e8D04050C42f25D4,66700000000000000000
0xD652aCEEFA64b86157E8C4C6b7c4e5BE64a970eb,66700000000000000000
0xa9A20d610104a61CCF20377963c595353d91e300,66700000000000000000
0x2B722C37e4A7Da5B80b4A5f827C89C1c4D6a81C7,66700000000000000000
0xC0A942fB3833C8D55C8Eae43Ff8468Da4CC2fDf8,66700000000000000000
0xf27145CA5510BbF8a97742B725e5C21b11aF99f8,66700000000000000000
0xD17fA5B2f1F7BBD6cc6ddA6895c4c6F716b62583,66700000000000000000
0x863F513d4F9a14D705879aC0F0Ab19Dd8ff25f21,66700000000000000000
0xaE998E42F066F78ecCC99E4e7A0627aB07263D64,66700000000000000000
0xF012664501ecCEa9c947F8Da891085FB474bC57a,66700000000000000000
0xA00668EC01Bc6d87bf0992Cb2EA12e5A845Ed76A,66700000000000000000
0x3FD9c1B214cFfE403C02bbEF2953Ec2267C56Bd1,66700000000000000000
0xA20E523082E1A9e9Ec19beD4A38E5A0fdEf63EF0,66700000000000000000
0x78e737aEfa68BD4221EE4f5c31810e90d204360c,66700000000000000000
0xe7B8ca64C9F932260F35BaB392917f320fABC7E6,66700000000000000000
0xC224d0F09acD70daAB2282a86e9392dC178b241E,66700000000000000000
0x791a2662bf0FFB5507167Be54B1309a2086E8A76,66700000000000000000
0x328742020a89756d12130Ac7B4Fd3B0b48a3D640,66700000000000000000
0x46c56EEd56fe58e161A288Aa854062b64EF40034,66700000000000000000
0x4C6CcD5AE4e1ecEb3f13e712a2263880B14C1343,66700000000000000000
0x8593C4D731c119b565E515aCA4fe80723Efcf6F1,66700000000000000000
0xC4cdBf59070491e716624909c87B5e8C117105F0,66700000000000000000
0x122E46af6ef1fcc58C3a17C5A9b00099294656Ee,66700000000000000000
0x9769ABc3a0AF903EE276f623359D8C3d2f6225F8,66700000000000000000
0xFb5747Ff61D007F124ccB64e0C76E55EFE65D19F,66700000000000000000
0x21724584C0e2BD499C0Dd273D616cF27aFe9b3d0,66700000000000000000
0x3241Ec0D2e161bf52378e839f30E37eB64DbB135,66700000000000000000
0xE4AA930C47d79C558989DaF383cE35Ab7C28F38c,66700000000000000000
0xe41CdD87fa83C97e88B06ef0b101341C2ba27544,66700000000000000000
0x041106740B053851965681FE3f60A58Ee131192b,66700000000000000000
0x0Bbd3c706bd4279c852c68E49325C6df76E2C032,66700000000000000000
0x92AdCEb4dF694C59F368aEe1919e97505510e90C,66700000000000000000
0xda71Ef262879e0e4D0a89B7f6B56FF7Be69Ef64a,66700000000000000000
0x22530d2Fb7cE4107531C7864314a28330864Ca38,66700000000000000000
0xD396E21Cec559D966aeDa32F72771f3258A63Ec7,66700000000000000000
0x783AaaFCDd4C03A6a7b55bE74eF27A091658256e,66700000000000000000
0x827C8418972d762F1132dF1d2D207DB13f4971E1,66700000000000000000
0x7d64E6dAF8078Bd07B717924e8e97799b6592039,66700000000000000000
0x810cE74B22271A14810AE5B6FB2DF7ac4933Abed,66700000000000000000
0xa7A9016B9A234C91f2733Ec7B44BC93d419Cb5c1,66700000000000000000
0x47AAa8741EDA11a22e0EE344F1A77E117C64813F,66700000000000000000
0xE486426992125f40E033B1F402099F8D10b1eB07,66700000000000000000
0xd52091A234ef2E69A07f2B258b42F5c9B88136E1,66700000000000000000
0xedfB49DbA111E19ea843904cCCD337D71fAE39d0,66700000000000000000
0x266D2D0a3255548d756fBFCF5801e6f785319278,66700000000000000000
0xc147396e52f097119f4Af7f05D8828eF4d4380B0,66700000000000000000
0xCc771a244060Bfc01A1C223d848912076404488a,66700000000000000000
0xD2CBDa465E5B5C28a207269dEf0A14F9F865E0F5,66700000000000000000
0x1dE7421eCcc6Ab0b4ae4beECa62BA1BDbd5AaC0b,66700000000000000000
0xd7E7DCAf8D65a384E1A4AEF6158DEcb7Ad15d088,66700000000000000000
0x537Ada04c0d8502BDD2393d4525e3587fF2B2999,434181140729154140989
0x7d13A52444278efc05F20d63D3cAb67A914783ad,66700000000000000000
0x855d29c759842b964Ff1E062d1A535495F6178ec,66700000000000000000
0xB4575Bfd6536309ae2A9575e59Ec58FB9251BD7c,66700000000000000000
0xfC2fb09bb3eb3Bf5611E7EC0bc1cDCE1F542b197,66700000000000000000
0x690629740E5992F14B086dBa910b1ea637Db6392,66700000000000000000
0x17376Ac1F9A7AA88F0dF9178d1e99E2bDeDD8204,66700000000000000000
0x6B0FE536f1BA967f2071fB957D608ae68be416cD,66700000000000000000
0xb72E5cda1ab73A3f77FA7ceE04C9A420C552aC9e,66700000000000000000
0x56A7280D6Ee2Dc0Fe9b851A3399D6bA95f2dA1fb,66700000000000000000
0x377CC4E3a813EaB5f352d30c328C79Eb348166e1,66700000000000000000
0x22022bC8E7a8Ea19FE59d057f0F4F974DE62de9B,66700000000000000000
0xCB13028f30978d795849E8Fd8410C53e9cc03686,66700000000000000000
0x268B4c4a92A8379E42655A786418f56d8672a108,66700000000000000000
0xc9164f14dA5c9F66dD3Fbc708509658f9a48a257,66700000000000000000
0xa6C3411ff831135537fe3DfbEc9c2AFdf8d515BD,66700000000000000000
0x776678223Fd719582183AFA1865B041A18E83EE6,66700000000000000000
0x9303921923761e5390cE3e394aDCd67944b42c53,66700000000000000000
0x805cBF33fc07f38b17e4c5ff36ee7d7Dd74Ab6Bb,66700000000000000000
0x91Cf1Bc867fe46cF37300f6F9dA45b835BE63b94,66700000000000000000
0xdba3D377277a2778Efe6610400AbFbce6bA3bf4E,66700000000000000000
0x37C6EEca0584ad9887882b6c1d5eE3ebB72aAB39,66700000000000000000
0x34975fFb5991e9BBCbAb76488d5A28b09F1C9155,66700000000000000000
0x03eA3Af1191F1f9E7FD5391E2ace9d4B5417E4c2,66700000000000000000
0xC3728D5050d8eAfcD0fbd70dc61b27e5FD9b8293,66700000000000000000
0x74Ce3CBc184A82445c8fF22B90541AbD1A7d77Ff,66700000000000000000
0x53016f2500a2efc5171697752EEC1162bceDf181,66700000000000000000
0x6142dfD2804c71a520764F79d31827BEAD09fd62,66700000000000000000
0xA03C2f42fD1B5d03BdF279b53f38Fe36fDE0E835,66700000000000000000
0x623A1B737893d81D8112dabffA29EE99AB95a9b8,66700000000000000000
0x864bAe7899CAF76c65Ac26007Be8eB6549BC98fC,66700000000000000000
0x00d81Eab53464F7856d9255aA2085d59F1A45d5a,66700000000000000000
0x5978026491fAbC6F98E4f5FEdD2963f401b6630E,66700000000000000000
0x4Ce103f041311654317e524e15C26f66073301d3,66700000000000000000
0x44e6A194B21ED5D293138D68bd3D33eBc5c1EDf7,66700000000000000000
0x2456bd7F6baF756276A1bab548988B8089f2E8B4,66700000000000000000
0xA2b47fd41052eE0a49156BD94c67010beBd0065f,66700000000000000000
0xAdc139eC495226D523153717229baEa957C56bFA,66700000000000000000
0xA6BDf0f221CdF86EA3fe3359bD6D9570EC0Ef891,66700000000000000000
0x18F16f71BD6EEDE27B81d9791dbECB59d8cfF2E9,66700000000000000000
0xD23316dA7C3Fe54e795B8945Ad1F7d850fa320b8,66700000000000000000
0x1287B65727Ed42D4554BF470194150970736BAA3,66700000000000000000
0x2600c5b81A34e0e23016c8FE0Bd2E4564B540465,66700000000000000000
0x6dD9E9f861d355A61033d2794B70db083B7A1Be1,66700000000000000000
0x7bc17f42367cFBe17f9c51d96A4A90F152735420,66700000000000000000
0xE5a3f69f6bae9D09F0f146556a1CE24F75F0B690,66700000000000000000
0xaCc81505c1373Ac453975295a4fBE96A2090Bf63,66700000000000000000
0xe98f0B95292c2c7A3CEe33E091Cc953F0F1C3CBE,66700000000000000000
0x3c0FB65cB0950d2D212523534A2360D71564a83A,66700000000000000000
0x020712f7eC64c3DF9A1FdE7C8D09d186CC5ccecC,66700000000000000000
0x13f017209D9138dB8be2757634E0405d71a50CC8,66700000000000000000
0xF3CB0f26e0629339df8BBA05d1bf57ED382D3EE1,66700000000000000000
0x30B95fDf8a89251c03BF2F9c25F9fFf44a588C75,66700000000000000000
0xa779e61136B2d8970160fAA24A7F74f884362Fbe,66700000000000000000
0x1e1ba1Db2b8E9c3F49E35F4a7a5222FE35eE7aA5,66700000000000000000
0x2bfAf979429b9BC6fe7FC5321eA62542eEa88eC6,66700000000000000000
0x595B383F149A54bB20bbCfeBbDF92588f794Dcc7,66700000000000000000
0xE7fAD7c75d189De43a708432f1C8cD9B58D09dcc,66700000000000000000
0xf46a1CFd6653F4Cdc230Df799DCD3F1F8eB9037a,66700000000000000000
0xe9C1B8454B34C25B246555db3D36b3D342087AF4,66700000000000000000
0xf84D4481CaF7466Abf3286694C1A68dF0fb6aF64,66700000000000000000
0xafe21e2E66aa91379DA71280d2097b90B6413B5c,66700000000000000000
0xA9d4411Ec6c462Eb9EB78b5814BaACC1BD57497d,66700000000000000000
0x9dC1Be557926C20E376eB28E3B27a4e681b36eEA,66700000000000000000
0x2Ae4d0D6EdEe05E597dCbfDD73bb5F0C6373C744,66700000000000000000
0x2F5bA2977077a1c862c680D84aD6103DB8106146,66700000000000000000
0xb9eCfeEaf03012b3dB05f7880F90AeF6573327ba,66700000000000000000
0x34aDfb35284F0fD19eB45566c1452eDa29e38079,66700000000000000000
0x8f874D4b25DE6776cdcD7D81aa1eEE619121212C,66700000000000000000
0xA6d8096be76cDEf1663C7902a363aDa574abbE1a,66700000000000000000
0x9fEE3dA78F43487c79Cf0D76F8c361864A548571,66700000000000000000
0x410ca38EfBA03e769915D72cd8Caf06a04C7B7eD,66700000000000000000
0x4056eA4f3F5C495dBAE81b96184316756A57be13,66700000000000000000
0xCeB9239c76bD4eD2475Ff833988B6F038Fc9BD6f,66700000000000000000
0x79B5584C3573057F99C3e833B8e5D4D57a04ffd5,66700000000000000000
0x766ee983675bE843F0CA57590B38780E5acaedEa,66700000000000000000
0xc61559345954c5Be66778C6f37c0178191C9936e,66700000000000000000
0xa68028347CeB69cc688D6229ABD1d8E3C422b11e,66700000000000000000
0x8710A400FE59a05AaC0F8A754e57Ac112A620d61,66700000000000000000
0x2416b9a54939C502c97f66EF235b8Aebd4597591,66700000000000000000
0x588E1aC4909840c8B4e8CDB757A94DC8F1bE3F28,66700000000000000000
0xDA06A52106A50ac769Ebc3810a47e0582CFeBc94,66700000000000000000
0x75BBfFbB7a0AC8737E59dC17F7A1b446297D1413,66700000000000000000
0x0D7DaC183d51A202B9Cf2a2aA06a7DeB99a4E2A3,66700000000000000000
0x20287893B6827F849C931b5E1a64D3b6B77E1336,66700000000000000000
0x083D1E2dB90A08Dfba639512738A8F1B7463B639,66700000000000000000
0x37C988fDBf6594C584794dbf0BD2Df82Ddb5A678,66700000000000000000
0xeCE6AB4604f9aBc237262922887361fF7D2191dA,66700000000000000000
0xAC1C4c1E7151CB594fc74d3c293ADE337FE66369,66700000000000000000
0xF50761BD5628BBb59a741df64E40cA6a176e1519,66700000000000000000
0x98da67cd6D5324Aac1C9a0C7ca71e5Af736A5A16,66700000000000000000
0xc611De16180857Cd58332a0A16341c7FB2f3Ddf3,66700000000000000000
0x78f3450770E5086D9aE58735E1025f384bE6E6A5,66700000000000000000
0x0C157617C566B363eb977ae924DCBAe50B64A290,66700000000000000000
0x76179F49Fc8E151e6d549680B56C094510b11a1D,66700000000000000000
0x9FBC3261A1d655edab68fd3115E206014d8bf269,66700000000000000000
0x6EdA8C7f3fc99401Eb025a05070AC0dd3f305d79,66700000000000000000
0x1c19E3E62154848E7DF11e8482FF5B5e6b98CE83,66700000000000000000
0x00220Bf635BE2a925476AAd3d0472FFe93Cc0fED,66700000000000000000
0xEEd630aa1BF34F943C6c1C5Fa1c29f3Bc70Dab38,66700000000000000000
0x4ce3a8eC5B60E5be391959E8351FB544c03A9ee7,66700000000000000000
0x5E38014BD2B99a923fa20Df6dE18A72fecaC6AAf,66700000000000000000
0x95999b5711661864F962ce2E4D1f75a076CE1A2f,66700000000000000000
0xaC153118c638FC077Ed0b0A438abD2eCb2dFbcCE,66700000000000000000
0x65e860f82b9Ec3a5f116Db567a6a4bECAbf53D05,66700000000000000000
0x1a5de842A7c2600FA9f3b34138c36982174f1532,66700000000000000000
0xA65882d3Be5555C7Ac619C926c14bB1539183dF0,66700000000000000000
0x87B0c527e1c644AB3C6B62977D3C4C0caE24e96e,66700000000000000000
0xB8280449F5e31A1F9F92D188B40A3e4d2f5bde53,66700000000000000000
0x2a9A8C73856114f61787617d9d2C3aBd2e234C55,66700000000000000000
0x3e673Db974D0D391DC095851EE523e227E97f854,66700000000000000000
0x603d6bFc04e7c2dC4079d8dB2910f7Ed7f4b92bB,66700000000000000000
0x1e956c3c586954E0e116Ad514aAD24060E5a98A1,66700000000000000000
0x6FD5b4B677d76B8c823aDaaD8EBDCAe57dc1f749,66700000000000000000
0x5fFbEcA91636641DC44ed99638908A11676D8E01,66700000000000000000
0x1829fbB3eEcDbDDC37b507575D6A7Dad310e1195,66700000000000000000
0x0431e95C69A60dA40222DA6813f4519DDf6Bc7B7,66700000000000000000
0xcf0Ef6006780FaeeAADe374C2c1c469EF7fc88D2,66700000000000000000
0x6C4Ec0e42274327DE4d89b6FB446C44AE6349763,66700000000000000000
0x3C17d988Ff433453D122483D3E9Ed8599E5fDdBc,66700000000000000000
0x286579F3A25c541B950819aE72DD2FdFAd44a7D5,66700000000000000000
0x9074c98af98F3edd3FB632fb30Df1600ac5509c1,66700000000000000000
0x6739fba3dEC5541b10cBc77b5a54A3487c440508,66700000000000000000
0xd48D97DAb6421d9faf8561aC551D6F5278afA3E6,66700000000000000000
0x161572387b65351490A935593eB53E788f5746BB,66700000000000000000
0xE6D0CF379e5faf045FB276Bf80C502bd2163E02b,66700000000000000000
0x9B1efF0490B1D38EB7abdB8417b55Ebc7b7C45A9,66700000000000000000
0xA4b59D673A03695d511B5ABe59da2328Fdd525BD,66700000000000000000
0xe70812F32F36C9378A5D21Abfa302Df83e8b27d3,66700000000000000000
0x254bC8D9B39986f735Ec09D95eb47a2E4536fC56,66700000000000000000
0xFB365b143a4700a436b2b9FE37517CB126f47D2c,66700000000000000000
0xF67864DAcc7832034b24929b066D95693664F920,66700000000000000000
0x6aB8239Dc2614123E850539766CC5e691f0fd5ED,66700000000000000000
0xf5FAA499fB3866654CEb63cA2C758F0E96A8CB0D,66700000000000000000
0x62159c479B4F01Db9596d0da5abdDCA0d4dE058F,66700000000000000000
0x5c2946150d20c64aa17f27aA9fc142242061A0f4,66700000000000000000
0x377Be18d50D34eF1530Ef23e6dBf93d5Ab0b788F,66700000000000000000
0xa067a31af3950F78e1a0188696b838B5452EFF60,66700000000000000000
0x7AFE72a1Ac71CC128AEA6f1641182946B0292739,66700000000000000000
0xe534Eb00E40D77E48297E65FaCCAF2f7e829957B,66700000000000000000
0x5c101C4a5e5bd13A5c9a25Fe4349e6EfCd443B52,66700000000000000000
0xf983D11a25A8F91655fa33D97beD295CDe241bD6,66700000000000000000
0x04ACF3e4BDb4d36c3F050cC789825a794BB438ca,66700000000000000000
0xD98D8bD34933Af46727dF0752f417227424b05b2,66700000000000000000
0x296C2df9CE415D54e33dCFe55F872FFA3c8CA721,66700000000000000000
0xb06a609F02C737143b87d71f20A4E083980cB2Fc,66700000000000000000
0x7010d584EC925A3eEE75b9e7c90A8D29B7f852D3,66700000000000000000
0xd22d9D0C335182E541D9CD3FB3BB085902195Fd1,66700000000000000000
0xdaA871A678A17e06b6322dA0398bd65D17829ceD,66700000000000000000
0x76536Cff8863583CDE049367a2989e9B13958391,66700000000000000000
0x74FEEf3B92F85bC7Cb8D738F0568E2E3d5853744,66700000000000000000
0xBC4c689564dFB74B99284568543310AF86Bc2831,66700000000000000000
0xcfb3F80c4f76d2A54b17F0c72090cb968790A5f7,66700000000000000000
